,postcode,area,country,country_code,region,district,district_code,lat,long
266,S102FJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3787,-1.4861
267,S102FL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3774,-1.4864
268,S102FN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3797,-1.4866
269,S102FP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3775,-1.4872
270,S102FQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3768,-1.4854
271,S102FR,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3771,-1.487
272,S102FS,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3772,-1.4885
273,S102FT,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3775,-1.4889
274,S102FW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3776,-1.4895
275,S102FX,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3783,-1.4893
276,S102FY,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.378,-1.4899
277,S102FZ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3766,-1.4903
278,S102GA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3794,-1.4834
279,S102GB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3795,-1.4855
280,S102GJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3791,-1.4877
281,S102GR,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3801,-1.4861
282,S102GU,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3796,-1.4873
283,S102GW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.38,-1.4816
284,S102GZ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.38,-1.4836
285,S102HB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3801,-1.4852
286,S102HL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3798,-1.4877
287,S102HP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.379,-1.4894
288,S102HQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3781,-1.4906
289,S102HS,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3802,-1.4818
290,S102HU,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3803,-1.4831
291,S102HW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3803,-1.4856
292,S102JA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3801,-1.4885
293,S102JD,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3789,-1.49
294,S102JE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3799,-1.4858
295,S102JF,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3784,-1.4933
296,S102LA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3764,-1.4929
297,S102LB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3767,-1.493
298,S102LD,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3759,-1.4937
299,S102LE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3753,-1.4948
300,S102LG,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3743,-1.4964
301,S102LH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.374,-1.4977
302,S102LJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3728,-1.5
303,S102LL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3733,-1.5033
304,S102LN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3732,-1.4981
305,S102LQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3754,-1.494
306,S102LR,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3736,-1.4944
307,S102LT,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3753,-1.4947
308,S102LW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3743,-1.4936
309,S102LZ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.374,-1.4933
310,S102NA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3714,-1.4924
311,S102NE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.374,-1.4952
312,S102NH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3741,-1.4955
313,S102NJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3727,-1.4947
314,S102NN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3721,-1.4941
315,S102NP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3715,-1.4939
316,S102NQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3712,-1.4941
317,S102NR,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3739,-1.496
318,S102NS,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3737,-1.4972
319,S102NT,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3734,-1.4968
320,S102PA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.375,-1.4966
321,S102PB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3742,-1.4983
322,S102PD,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3745,-1.497
323,S102PE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3749,-1.4984
324,S102PH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3766,-1.4938
325,S102PJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3752,-1.4964
326,S102PL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3774,-1.4986
327,S102PN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3774,-1.5003
328,S102PP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.377,-1.4997
329,S102PQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3771,-1.5001
330,S102PR,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3771,-1.4934
331,S102PT,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3768,-1.4944
332,S102PW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3763,-1.4959
333,S102PX,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3772,-1.4944
334,S102PY,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3767,-1.4964
335,S102QA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3768,-1.5004
336,S102QD,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3763,-1.4996
337,S102QE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3769,-1.5013
338,S102QH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3759,-1.4988
339,S102QJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3757,-1.4991
340,S102QN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.374,-1.5003
341,S102QQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3756,-1.5007
342,S102QT,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3732,-1.5015
343,S102RA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3776,-1.496
344,S102RX,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3785,-1.4935
345,S102SA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3781,-1.4966
346,S102SB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3784,-1.4965
347,S102SD,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3776,-1.4976
348,S102SE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3773,-1.4967
349,S102SF,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.379,-1.4948
350,S102SG,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3775,-1.4945
351,S102SJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3802,-1.4949
352,S102SL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3797,-1.4965
353,S102SN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3785,-1.4984
354,S102SP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3777,-1.4999
355,S102SQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3795,-1.4974
356,S102SR,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3789,-1.4984
357,S102SS,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3778,-1.5002
358,S102ST,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3788,-1.4965
359,S102SU,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3794,-1.4963
360,S102SY,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3801,-1.4934
361,S102SZ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3798,-1.4938
362,S102TA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3801,-1.4928
363,S102TB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3789,-1.4907
364,S102TD,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3791,-1.4904
365,S102TE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3796,-1.4914
366,S102TG,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3807,-1.4878
367,S102TH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3806,-1.4906
368,S102TJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3809,-1.4927
369,S102TN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3814,-1.4885
370,S102TP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3815,-1.4925
371,S102TQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3798,-1.4896
372,S102TS,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3815,-1.4932
373,S102TT,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3801,-1.4911
374,S102TU,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3821,-1.4961
375,S102TX,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3807,-1.4929
376,S102TY,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3821,-1.4966
377,S102UF,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3793,-1.4959
378,S103AA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3774,-1.5024
379,S103AB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3722,-1.5069
380,S103AD,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3725,-1.5066
381,S103AE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.375,-1.5036
382,S103AF,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3734,-1.506
383,S103AG,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3723,-1.5088
384,S103AH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3721,-1.5084
385,S103AJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3719,-1.5098
386,S103AL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3714,-1.5067
387,S103AN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.374,-1.5093
388,S103AP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3742,-1.515
389,S103AQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3743,-1.5129
390,S103AR,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3725,-1.5059
391,S103AS,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.374,-1.5148
392,S103AT,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3747,-1.5123
393,S103AU,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3746,-1.5138
394,S103AW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3709,-1.5216
395,S103AX,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3744,-1.5148
396,S103AZ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3756,-1.5084
397,S103BA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3774,-1.5009
398,S103BB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3775,-1.5015
399,S103BD,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3768,-1.5026
400,S103BE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.377,-1.5021
401,S103BF,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3757,-1.5083
402,S103BG,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3709,-1.529
403,S103BH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3769,-1.5036
404,S103BJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3761,-1.5045
405,S103BL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3762,-1.5057
406,S103BN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3758,-1.5096
407,S103BQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3745,-1.5092
408,S103BR,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3745,-1.5173
409,S103BS,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3738,-1.5126
410,S103BT,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3727,-1.5171
411,S103BU,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3752,-1.5148
412,S103BW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3755,-1.5126
413,S103BX,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3746,-1.5112
414,S103BZ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3765,-1.5024
415,S103DA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3764,-1.5011
416,S103DB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3757,-1.5037
417,S103DD,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3764,-1.5017
418,S103DE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.375,-1.5052
419,S103DF,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3726,-1.5039
420,S103DG,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3743,-1.5036
421,S103DH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3744,-1.5048
422,S103DJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.372,-1.504
423,S103DL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3761,-1.5037
424,S103DN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3717,-1.5048
425,S103DQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3732,-1.5147
426,S103DR,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3695,-1.5192
427,S103DS,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3707,-1.508
428,S103DT,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3705,-1.5083
429,S103DU,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3702,-1.5087
430,S103DW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3697,-1.5196
431,S103DX,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3692,-1.5213
432,S103DY,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3695,-1.52
433,S103DZ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3692,-1.5206
434,S103EA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3724,-1.5052
435,S103EB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3755,-1.5063
436,S103ED,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3743,-1.5078
437,S103EH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3734,-1.5117
438,S103EJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3701,-1.5138
439,S103EL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.371,-1.5136
440,S103EN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3713,-1.5015
441,S103EP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3709,-1.5047
442,S103EQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3716,-1.5019
443,S103ER,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3714,-1.5055
444,S103ET,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3727,-1.512
445,S103EU,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3727,-1.5137
446,S103EW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3723,-1.5104
447,S103EX,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3733,-1.5109
448,S103EY,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3695,-1.5123
449,S103EZ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3695,-1.5188
450,S103FA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3703,-1.5097
451,S103FB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3693,-1.5132
452,S103FD,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3703,-1.518
453,S103FE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3699,-1.5185
454,S103FG,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3731,-1.5198
455,S103FH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3736,-1.5206
456,S103FN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3706,-1.5063
457,S103FP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.374,-1.5194
458,S103FQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3702,-1.5078
459,S103FR,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3723,-1.5205
460,S103FT,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3694,-1.5107
